title,x,y
John Fallout | Know Your Meme,-3.4314027,12.964063
John is Kill | Know Your Meme,-0.16874892,27.579628
John Titor,-25.86244,-34.800686
Johnnie Walker Speedruns,-21.549068,12.164957
Johny Johny Yes Papa,-35.983288,-8.990546
JoJo's Pose,17.621075,-35.711636
Joker,-2.7123573,-19.353153
Joseph Ducreux / Archaic Rap,3.0192916,-1.9355271
Josh Swain Fight,-0.6211061,21.899117
Jovial Merryment / Orange Horse,-12.250872,18.420858
Juan / Horse On Balcony,1.2391773,10.245969
Jucika,18.742395,4.1568065
JuggTok / SlimeTok | Know Your Meme,-17.374384,6.707062
Juice Pila Do Mosambi Ka,-27.32697,14.4966135
Jumping Alex,-23.148643,-7.858741
Jumping the Shark,-2.4529946,-22.955076
Jumpstyle,-33.46287,1.6009455
Just a Chill Girl,4.5455694,12.169293
Just a Chill Guy / My New Character,-3.346973,13.279237
Just A Flesh Wound,20.357924,-26.963884
Just a Normal Single Guy Scrolling and DC4L,-0.16599046,-2.6509302
Just According to Keikaku,19.621918,11.123839
Just As Planned,5.431225,-35.110546
Just Give 'Em One of These,4.454496,-42.304253
Just Kidding... Unless?,-0.7273452,19.840261
Just Like The Simulations,-9.292813,-38.461163
Just Little Things,2.642826,15.801217
Just the Two of Us,-30.841373,-4.411694
Justice Porn,29.083813,-11.871178
Kaido Stare / Shocked Kaido,-15.064352,-11.32445
Kaiserchino,1.2984848,3.1433988
Kamina Glasses,20.944073,10.188437
Kanna (Blaster Master Zero II),22.317076,-17.394495
Kanye Interrupts / Imma Let You Finish,-28.117636,16.964788
Kanye West and Aldi,-28.755674,10.210123
"Kanye's ""I Sucked My Cousin's Dick"" Tweet / Kanye ""COUSINS"" Song",-31.593863,16.7156
Kappa,21.722609,-3.5985007
Karate Kyle,2.6990793,3.027625
Karen,21.20246,-15.2851925
Karlach,1.4086894,8.450415
Kars4Kids Jingle,-25.552425,-13.337869
Katana,21.412134,11.95059
"Kate Bush's ""Running Up That Hill""",-30.593061,-4.8427935
Kate Middleton Before vs. Kate Middleton After,-20.003672,26.11049
Katt Williams Shannon Sharpe Interview,-24.784855,19.52468
"Katt Williams' ""You Have An Unnatural Allegiance To Losers""",-24.903996,19.48152
Katy t3h PeNgU1N oF d00m,6.1435184,11.399303
Kazoo Instrumental Covers,-32.474102,-10.566489
Keep a Little Dirt Under My Pillow for The Dirt Man,-29.409367,-9.084421
Keep Calm and Carry On,16.383884,-21.758736
Kek,34.44234,-0.98983127
Kekistan,14.169429,16.934202
KEKW,29.162218,4.9014564
"Kelly's ""Shoes""",-26.430079,12.185992
"Ken and Karen St. Louis, Missouri Gun Couple",-8.99802,26.038345
Ken Bone,-6.3847094,35.423725
Ken Lee,-30.066002,3.8346438
"Kendrick Lamar ""Say Drake""",-31.768555,10.302206
"Kendrick Lamar Screaming ""Mustard!""",-33.256535,9.177272
Kermit the Frog,3.1061268,-14.978657
Ketsu Drum,1.5061108,5.908852
Kevin James Posting,-21.246004,27.473925
Kevin James Smirking Getty Image,-21.261871,27.49118
Keyboard Cat,-20.83837,1.1822183
Khajiit / Khajiit Has Wares,30.63746,16.179857
Khia Asylum,-15.388478,11.4473915
Kid Named Finger | Know Your Meme,2.2132044,3.131944
Kill It With Fire,31.089872,-17.968008
Kilroy Was Here,15.050263,-16.80648
Kim Yo Jong at the 2018 Winter Olympics,-2.2079008,30.823343
King Charles' Portrait,14.519519,-8.284837
King Charles' Sausage Fingers,-1.0446775,-30.856195
King Crimson (JoJo Stand),16.094296,-34.642574
King Harkinian,10.3832445,-28.241648
King Kong Punching a Gorilla GIF / Kong Mewing,0.028135506,-24.489777
King Von Anti-Piracy Screen / King Von Stare | Know Your Meme,-31.802452,-4.7276416
Kirby's Gourmet Race Remixes,-32.710796,8.051372
Kitler,16.17222,-3.357703
Kittens Inspired By Kittens,15.849113,-5.574654
Kitty Cat Dance,-22.673359,1.7121092
Kiyiya Vuran Insanlik (Drowned Syrian Boy),0.69539887,33.738514
Knock Knock Motherfucker It's the United States of America / We Found Oil,-23.26862,23.94139
& Knuckles | Know Your Meme,11.352902,-22.627766
Knuckles,11.40509,-22.776289
Knuckles Likes Grapes,11.265853,-23.073444
Kobeni (Chainsaw Man),1.2368395,7.4514127
Kodomo no Jikan Ending Parodies,-31.258366,-18.178738
Koko the Gorilla,32.4161,9.517012
KomodoHype,21.713413,-4.265188
Konami Code,35.356567,2.3737726
Korean Girl in a Gru Scarf Punching,-0.9762038,12.906409
"Kramer, What's Going On In There?",-0.6249482,-7.8834476
Kreygasm,21.933128,-4.091128
"KSI's ""Thick Of It""",-25.963068,7.4733806
Kulhad Pizza Video,-15.999529,12.017693
Kurger Bing,28.14128,-10.126096
Kurt Cobain Reaction,-41.480747,3.9703388
Kuzan Is Much Faster And Can Freeze His Opponents,-12.521943,18.74945
Kyle Rittenhouse Crying,-12.307488,24.096317
Kylie Jenner Lip Challenge,-8.818442,9.022148
"Kylo Ren's ""More, More!""",-9.770257,-41.719177
KYM-tan,9.014398,1.2297167
KYS Pedo,12.896179,16.478504
Kyubey,24.894514,25.262697
La Leyenda Puchaina,-22.855011,3.7412724
"L.A. Noire ""Doubt"" / Press X To Doubt",-5.0731506,2.0972996
"Ladies and Gentlemen, We Got Him",-5.9696846,39.41101
Lady Dimitrescu,-26.116756,-18.077246
Lady Punch,6.4768333,22.822845
Lalala vs. Okokok,-27.078817,4.428451
Lamar Roasts Franklin / Yee Yee Ass Haircut,-17.056648,-6.143506
Lame Pun Coon,9.30393,-11.060703
Lance Stroll Interrupts,-17.142422,25.961456
Lankyposting (HE),1.8356794,-25.82673
Lario (Pizza Tower),-17.17528,1.8128694
Last Demon Dance,-28.433056,1.0722408
Last Time The Cubs Won the World Series,9.831799,-0.8693007
Latarian Milton,-14.08371,20.633802
Laughing Sailor Moon,-3.0806062,-11.884257
Laughing Tom Cruise,-3.2104194,-12.361793
[Laughs In Spanish],23.089666,-14.474074
Lavender Town Syndrome Creepypasta,28.40284,18.894154
Law For Kids PSA,28.68631,11.76045
"Lazer Dim 700 ""Trap So Old Gotta Run Out the House""",-28.460335,9.008509
Lazy College Senior,9.8383465,8.8935175
Le Fishe,1.3389837,-36.947605
Le Monke / Uh Oh Stinky,10.425881,-9.715888
Le Poisson Steve | Know Your Meme,-7.1232605,-29.803825
Le Wrong Generation,33.057137,-13.640881
Learn to Code,5.9171324,31.847292
Least Attractive Hobbies for Men According to Women,2.396065,14.418641
Leave Britney Alone,-27.70942,17.201174
Leave Me Alone! (Akira) | Know Your Meme,-13.708413,-11.049451
LeBonBon / LeEvil James,-19.15314,17.980738
Leekspin / Loituma Girl,-26.201923,-0.503591
Leeroy Jenkins,-14.183806,-1.1542772
Left-Wing Games vs. Right-Wing Games,19.688147,20.303534
Lego Filter Brickshots,-14.961717,4.014972
Lego Star Wars Icons,-7.1889315,-43.890648
Lemon Party,5.567839,-8.977707
Leonardo DiCaprio's Oscar,-31.926107,-14.62805
Leopards Eating People's Faces Party,-4.358744,18.273325
Let Him Cook / Let That Boy Cook | Know Your Meme,-32.434948,13.889945
"""Let it Go""",-38.018932,-13.671068
Let Me Do It For You,-22.616297,7.729215
Let Me Show You My Pokemans,30.86317,-18.2562
Let The Hate Flow Through You,-7.4986978,-40.374763
Let's Go Brandon,-9.01505,32.898502
Let's Go Gambling / Aw Dangit,-19.358095,-0.8660171
"Let's Kill This Guy, Let's Beat Him To Death With Hammers",-8.669989,5.4192624
Lev Punch Edits,-6.7348647,1.9128197
Lewis' Law,8.85833,22.0773
Lex Luthor Took Forty Cakes,40.384724,10.442764
Life Could Be A Dream / Sh-Boom,-37.45493,-1.8638911
Life Hacks,33.956158,3.5117266
"Light Work, No Reaction",-16.289251,3.3891978
Lightning Bolt!,-13.029031,-3.298787
Lightskin Stare,-14.208247,9.239819
Ligma,-7.045643,21.91061
Like A Boss,-24.463942,-5.713869
Lil Bro Was Born In 2024,-18.573305,7.761793
Lil Mama,-30.943478,13.44093
Lil Yachty Walks Out On Stage,-31.605013,11.723699
LILSHOWSTOPPA,-30.532904,14.287753
